,uri,name,labels
7812,http://www.wikidata.org/entity/Q1108476,Colin Friels,Person|Actor
7813,http://www.wikidata.org/entity/Q449220,Bruce Beresford,Person|Director
7814,http://www.wikidata.org/entity/Q272174,Tara Fitzgerald,Person|Actor
7815,http://www.wikidata.org/entity/Q313671,Colm Meaney,Person|Actor
7816,http://www.wikidata.org/entity/Q676629,Kenneth Griffith,Person|Actor
7817,http://www.wikidata.org/entity/Q231128,Amber Tamblyn,Person|Actor
7818,http://www.wikidata.org/entity/Q743695,Laila Robins,Person|Actor
7819,http://www.wikidata.org/entity/Q297739,Arnold Vosloo,Person|Actor
7820,http://www.wikidata.org/entity/Q434014,Marco St. John,Person|Actor
7821,http://www.wikidata.org/entity/Q221464,Gilbert Gottfried,Person|Actor
7822,http://www.wikidata.org/entity/Q242634,Khandi Alexander,Person|Actor
7823,http://www.wikidata.org/entity/Q236300,Teri Polo,Person|Actor
7824,http://www.wikidata.org/entity/Q271145,María Conchita Alonso,Person|Actor
7825,http://www.wikidata.org/entity/Q445995,Sarita Choudhury,Person|Actor
7826,http://www.wikidata.org/entity/Q1781136,Martin Umbach,Person|Actor
7827,http://www.wikidata.org/entity/Q3486444,Grace Gummer,Person|Actor
7828,http://www.wikidata.org/entity/Q315062,Bille August,Person|Director
7829,http://www.wikidata.org/entity/Q724695,John F. Seitz,Person|Actor
7830,http://www.wikidata.org/entity/Q954533,Todd Alcott,Person|Actor
7831,http://www.wikidata.org/entity/Q1689233,Jim True-Frost,Person|Actor
7832,http://www.wikidata.org/entity/Q3445751,Roy Brocksmith,Person|Actor
7833,http://www.wikidata.org/entity/Q13595311,Joel Coen,Person|Director
7834,http://www.wikidata.org/entity/Q13595531,Ethan Coen,Person|Director
7835,http://www.wikidata.org/entity/Q234131,Joely Richardson,Person|Actor
7836,http://www.wikidata.org/entity/Q533883,Tricia Leigh Fisher,Person|Actor
7837,http://www.wikidata.org/entity/Q1805442,Ken Page,Person|Actor
7838,http://www.wikidata.org/entity/Q2426173,Vicki Lewis,Person|Actor
7839,http://www.wikidata.org/entity/Q2962235,Chelsea Field,Person|Actor
7840,http://www.wikidata.org/entity/Q95125,James L. Brooks,Person|Director
7841,http://www.wikidata.org/entity/Q1532531,Glynn Turman,Person|Actor
7842,http://www.wikidata.org/entity/Q434754,Beatie Edney,Person|Actor
7843,http://www.wikidata.org/entity/Q587641,Jamie Harris,Person|Actor
7844,http://www.wikidata.org/entity/Q915916,Phil Davis,Person|Actor
7845,http://www.wikidata.org/entity/Q17562438,Patrick Brennan,Person|Actor
7846,http://www.wikidata.org/entity/Q5181301,Craig Parkinson,Person|Actor
7847,http://www.wikidata.org/entity/Q349842,Anton Corbijn,Person|Director
7848,http://www.wikidata.org/entity/Q4490,Zach Gilford,Person|Actor
7849,http://www.wikidata.org/entity/Q2601064,Athena Karkanis,Person|Actor
7850,http://www.wikidata.org/entity/Q3161455,James Van Patten,Person|Actor
7851,http://www.wikidata.org/entity/Q683527,André Ramiro,Person|Actor
7852,http://www.wikidata.org/entity/Q189992,Ashley Greene,Person|Actor
7853,http://www.wikidata.org/entity/Q440960,Karolina Wydra,Person|Actor
7854,http://www.wikidata.org/entity/Q17486612,Natalie Gold,Person|Actor
7855,http://www.wikidata.org/entity/Q7519046,Simon James Smith,Person|Director
7856,http://www.wikidata.org/entity/Q920607,Caleb Landry Jones,Person|Actor
7857,http://www.wikidata.org/entity/Q17612318,Gene Jones,Person|Actor
7858,http://www.wikidata.org/entity/Q258777,Sofia Boutella,Person|Actor
7859,http://www.wikidata.org/entity/Q2469915,Dylan Minnette,Person|Actor
7860,http://www.wikidata.org/entity/Q23891,Andrew Garfield,Person|Actor
7861,http://www.wikidata.org/entity/Q18918,Sam Witwer,Person|Actor
7862,http://www.wikidata.org/entity/Q298209,Willow Smith,Person|Actor
7863,http://www.wikidata.org/entity/Q1190055,Charlie Tahan,Person|Actor
7864,http://www.wikidata.org/entity/Q388404,Dwayne Carey-Hill,Person|Director
7865,http://www.wikidata.org/entity/Q191842,Jesse McCartney,Person|Actor
7866,http://www.wikidata.org/entity/Q18638566,Benjamin Kanes,Person|Actor
7867,http://www.wikidata.org/entity/Q6294,Hillary Clinton,Person|Actor
7868,http://www.wikidata.org/entity/Q4749378,Amy Seimetz,Person|Actor
7869,http://www.wikidata.org/entity/Q1190235,Billy Unger,Person|Actor
7870,http://www.wikidata.org/entity/Q313283,Jamie Campbell Bower,Person|Actor
7871,http://www.wikidata.org/entity/Q1226478,Ed Sanders,Person|Actor
7872,http://www.wikidata.org/entity/Q455211,Kristen Hager,Person|Actor
7873,http://www.wikidata.org/entity/Q1077865,Chris William Martin,Person|Actor
7874,http://www.wikidata.org/entity/Q3810914,Juan Riedinger,Person|Actor
7875,http://www.wikidata.org/entity/Q3304492,Eugenio Derbez,Person|Actor
7876,http://www.wikidata.org/entity/Q36195,Molly Quinn,Person|Actor
7877,http://www.wikidata.org/entity/Q932019,J. A. Bayona,Person|Director
7878,http://www.wikidata.org/entity/Q549017,Christopher Denham,Person|Actor
7879,http://www.wikidata.org/entity/Q1189102,Nazanin Boniadi,Person|Actor
7880,http://www.wikidata.org/entity/Q7409827,Sammy Sheik,Person|Actor
7881,http://www.wikidata.org/entity/Q12200303,P. J. Byrne,Person|Actor
7882,http://www.wikidata.org/entity/Q234959,Hayley Atwell,Person|Actor
7883,http://www.wikidata.org/entity/Q271967,Greta Gerwig,Person|Director|Actor
7884,http://www.wikidata.org/entity/Q3163137,Javier Botet,Person|Actor
7885,http://www.wikidata.org/entity/Q16269731,Pablo Rosso,Person|Actor
7886,http://www.wikidata.org/entity/Q16543299,Carlos Lasarte,Person|Actor
7887,http://www.wikidata.org/entity/Q28262,Joel Kinnaman,Person|Actor
7888,http://www.wikidata.org/entity/Q1148822,T.J. Miller,Person|Actor
7889,http://www.wikidata.org/entity/Q234299,Peyton List,Person|Actor
7890,http://www.wikidata.org/entity/Q1928662,Michael Mosley,Person|Actor
7891,http://www.wikidata.org/entity/Q19665711,Jeremy Shamos,Person|Actor
7892,http://www.wikidata.org/entity/Q218211,Zoe Lister-Jones,Person|Actor
7893,http://www.wikidata.org/entity/Q271886,Riisa Naka,Person|Actor
7894,http://www.wikidata.org/entity/Q940596,Mitsuki Tanimura,Person|Actor
7895,http://www.wikidata.org/entity/Q5575467,Jake La Botz,Person|Actor
7896,http://www.wikidata.org/entity/Q1433571,Tremors II: Aftershocks,Movie
7897,http://www.wikidata.org/entity/Q1507513,Tremors 3: Back to Perfection,Movie
7898,http://www.wikidata.org/entity/Q510657,"Duck, You Sucker",Movie
7899,http://www.wikidata.org/entity/Q5223193,Dark Days,Movie
7900,http://www.wikidata.org/entity/Q187423,Zelig,Movie
7901,http://www.wikidata.org/entity/Q467053,A Bridge Too Far,Movie
7902,http://www.wikidata.org/entity/Q714057,Infernal Affairs,Movie
7903,http://www.wikidata.org/entity/Q255260,A Tale of Two Sisters,Movie
7904,http://www.wikidata.org/entity/Q729026,Broadway Danny Rose,Movie
7905,http://www.wikidata.org/entity/Q647870,Death Race 2000,Movie
7906,http://www.wikidata.org/entity/Q636534,Brigadoon,Movie
7907,http://www.wikidata.org/entity/Q7774014,The Weather Underground,Movie
7908,http://www.wikidata.org/entity/Q1091097,Kikujiro,Movie
7909,http://www.wikidata.org/entity/Q494871,"Spring, Summer, Fall, Winter... and Spring",Movie
7910,http://www.wikidata.org/entity/Q658847,How to Steal a Million,Movie
7911,http://www.wikidata.org/entity/Q841335,Mean Streets,Movie
7912,http://www.wikidata.org/entity/Q944624,I Am a Fugitive from a Chain Gang,Movie
7913,http://www.wikidata.org/entity/Q979733,Crossroads,Movie
7914,http://www.wikidata.org/entity/Q187276,Au revoir les enfants,Movie
7915,http://www.wikidata.org/entity/Q1479218,Gladiator,Movie
7916,http://www.wikidata.org/entity/Q18407,La Dolce Vita,Movie
7917,http://www.wikidata.org/entity/Q1689499,Jin Roh: The Wolf Brigade,Movie
7918,http://www.wikidata.org/entity/Q1170818,*batteries not included,Movie
7919,http://www.wikidata.org/entity/Q1753575,Educating Rita,Movie
7920,http://www.wikidata.org/entity/Q901140,The Day of the Jackal,Movie
7921,http://www.wikidata.org/entity/Q74315,The Maltese Falcon,Movie
7922,http://www.wikidata.org/entity/Q608079,Lupin III: The Castle Of Cagliostro,Movie
7923,http://www.wikidata.org/entity/Q260616,Arizona Dream,Movie
7924,http://www.wikidata.org/entity/Q669622,3 Women,Movie
7925,http://www.wikidata.org/entity/Q1754021,Purple Rain,Movie
7926,http://www.wikidata.org/entity/Q496316,Escape from Alcatraz,Movie
7927,http://www.wikidata.org/entity/Q645752,Oliver Twist,Movie
7928,http://www.wikidata.org/entity/Q485983,Shrek 2,Movie
7929,http://www.wikidata.org/entity/Q14320,The Day After Tomorrow,Movie
7930,http://www.wikidata.org/entity/Q1422400,Raising Helen,Movie
7931,http://www.wikidata.org/entity/Q2383324,Baadasssss!,Movie
7932,http://www.wikidata.org/entity/Q1474127,Saved!,Movie
7933,http://www.wikidata.org/entity/Q102448,Harry Potter and the Prisoner of Azkaban,Movie
7934,http://www.wikidata.org/entity/Q1358271,Mindhunters,Movie
7935,http://www.wikidata.org/entity/Q148330,The Blind Swordsman: Zatoichi,Movie
7936,http://www.wikidata.org/entity/Q471976,The Chronicles of Riddick,Movie
7937,http://www.wikidata.org/entity/Q568928,Garfield: The Movie,Movie
7938,http://www.wikidata.org/entity/Q1212768,The Stepford Wives,Movie
7939,http://www.wikidata.org/entity/Q1133772,Napoleon Dynamite,Movie
7940,http://www.wikidata.org/entity/Q924756,Police Academy: Mission to Moscow,Movie
7941,http://www.wikidata.org/entity/Q738662,Super Size Me,Movie
7942,http://www.wikidata.org/entity/Q607337,White Heat,Movie
7943,http://www.wikidata.org/entity/Q653281,Memphis Belle,Movie
7944,http://www.wikidata.org/entity/Q1536239,The Hitcher,Movie
7945,http://www.wikidata.org/entity/Q1133723,Freaks,Movie
7946,http://www.wikidata.org/entity/Q156519,Around the World in 80 Days,Movie
7947,http://www.wikidata.org/entity/Q908473,Dodgeball: A True Underdog Story,Movie
7948,http://www.wikidata.org/entity/Q318766,The Terminal,Movie
7949,http://www.wikidata.org/entity/Q575848,White Chicks,Movie
7950,http://www.wikidata.org/entity/Q223374,The Notebook,Movie
7951,http://www.wikidata.org/entity/Q1214749,A Day at the Races,Movie
7952,http://www.wikidata.org/entity/Q500279,Pirates of Silicon Valley,Movie
7953,http://www.wikidata.org/entity/Q726215,Taxi,Movie
7954,http://www.wikidata.org/entity/Q917278,Tokyo Godfathers,Movie
7955,http://www.wikidata.org/entity/Q1539658,Overboard,Movie
7956,http://www.wikidata.org/entity/Q221852,Fahrenheit 9/11,Movie
7957,http://www.wikidata.org/entity/Q1787875,Roxanne,Movie
7958,http://www.wikidata.org/entity/Q1888138,The Last Starfighter,Movie
7959,http://www.wikidata.org/entity/Q190145,Spider-Man 2,Movie
7960,http://www.wikidata.org/entity/Q652186,Before Sunset,Movie
7961,http://www.wikidata.org/entity/Q337090,King Arthur,Movie
7962,http://www.wikidata.org/entity/Q467076,Anchorman: The Legend of Ron Burgundy,Movie
7963,http://www.wikidata.org/entity/Q276415,A Cinderella Story,Movie
7964,http://www.wikidata.org/entity/Q200572,"I, Robot",Movie
7965,http://www.wikidata.org/entity/Q1324641,Maria Full of Grace,Movie
7966,http://www.wikidata.org/entity/Q156608,The Bourne Supremacy,Movie
7967,http://www.wikidata.org/entity/Q115760,Catwoman,Movie
7968,http://www.wikidata.org/entity/Q2060027,The Bachelor and the Bobby-Soxer,Movie
7969,http://www.wikidata.org/entity/Q3589,The Manchurian Candidate,Movie
7970,http://www.wikidata.org/entity/Q465227,The Village,Movie
7971,http://www.wikidata.org/entity/Q59931,Garden State,Movie
7972,http://www.wikidata.org/entity/Q1971276,A Funny Thing Happened on the Way to the Forum,Movie
7973,http://www.wikidata.org/entity/Q110203,Collateral,Movie
7974,http://www.wikidata.org/entity/Q1212304,Little Black Book,Movie
7975,http://www.wikidata.org/entity/Q607643,Harold and Kumar Go to White Castle,Movie
7976,http://www.wikidata.org/entity/Q696096,The Princess Diaries 2: Royal Engagement,Movie
7977,http://www.wikidata.org/entity/Q155163,AVP: Alien vs. Predator,Movie
7978,http://www.wikidata.org/entity/Q1632935,Without a Paddle,Movie
7979,http://www.wikidata.org/entity/Q1337485,Exorcist: The Beginning,Movie
7980,http://www.wikidata.org/entity/Q4908575,"Bill Cosby, Himself",Movie
7981,http://www.wikidata.org/entity/Q1046841,Vanity Fair,Movie
7982,http://www.wikidata.org/entity/Q77009,Paparazzi,Movie
7983,http://www.wikidata.org/entity/Q603494,Wicker Park,Movie
7984,http://www.wikidata.org/entity/Q916431,Alice Doesn't Live Here Anymore,Movie
7985,http://www.wikidata.org/entity/Q327312,Cellular,Movie
7986,http://www.wikidata.org/entity/Q161400,Resident Evil: Apocalypse,Movie
7987,http://www.wikidata.org/entity/Q6928371,Mr. 3000,Movie
7988,http://www.wikidata.org/entity/Q669628,Sky Captain and the World of Tomorrow,Movie
7989,http://www.wikidata.org/entity/Q660699,Wimbledon,Movie
7990,http://www.wikidata.org/entity/Q997850,First Daughter,Movie
7991,http://www.wikidata.org/entity/Q360243,The Forgotten,Movie
7992,http://www.wikidata.org/entity/Q309246,The Motorcycle Diaries,Movie
7993,http://www.wikidata.org/entity/Q858724,Shaun of the Dead,Movie
7994,http://www.wikidata.org/entity/Q3241699,Murder on the Orient Express,Movie
7995,http://www.wikidata.org/entity/Q929647,Mask,Movie
7996,http://www.wikidata.org/entity/Q832093,Cannibal Holocaust,Movie
7997,http://www.wikidata.org/entity/Q120367,Shark Tale,Movie
7998,http://www.wikidata.org/entity/Q1386388,Ladder 49,Movie
7999,http://www.wikidata.org/entity/Q695389,I Heart Huckabees,Movie
8000,http://www.wikidata.org/entity/Q1434995,Primer,Movie
8001,http://www.wikidata.org/entity/Q72450,Shall We Dance?,Movie
8002,http://www.wikidata.org/entity/Q907640,Team America: World Police,Movie
8003,http://www.wikidata.org/entity/Q834530,The Fearless Vampire Killers,Movie
8004,http://www.wikidata.org/entity/Q1156648,Friday Night Lights,Movie
8005,http://www.wikidata.org/entity/Q705343,The Final Cut,Movie
8006,http://www.wikidata.org/entity/Q310204,The Grudge,Movie
8007,http://www.wikidata.org/entity/Q1356395,Alfie,Movie
8008,http://www.wikidata.org/entity/Q675937,Sideways,Movie
8009,http://www.wikidata.org/entity/Q845252,The Machinist,Movie
8010,http://www.wikidata.org/entity/Q916645,Vera Drake,Movie
8011,http://www.wikidata.org/entity/Q486239,Saw,Movie
8012,http://www.wikidata.org/entity/Q797242,Ray,Movie
8013,http://www.wikidata.org/entity/Q865907,Birth,Movie
8014,http://www.wikidata.org/entity/Q213326,The Incredibles,Movie
8015,http://www.wikidata.org/entity/Q862197,The Polar Express,Movie
8016,http://www.wikidata.org/entity/Q83656,Kinsey,Movie
8017,http://www.wikidata.org/entity/Q925421,Seed of Chucky,Movie
8018,http://www.wikidata.org/entity/Q389151,After the Sunset,Movie
8019,http://www.wikidata.org/entity/Q843612,Bridget Jones: The Edge of Reason,Movie
8020,http://www.wikidata.org/entity/Q208204,Finding Neverland,Movie
8021,http://www.wikidata.org/entity/Q309366,National Treasure,Movie
8022,http://www.wikidata.org/entity/Q844819,Bad Education,Movie
8023,http://www.wikidata.org/entity/Q162277,Alexander,Movie
8024,http://www.wikidata.org/entity/Q212098,Closer,Movie
8025,http://www.wikidata.org/entity/Q2482907,I Am David,Movie
8026,http://www.wikidata.org/entity/Q369388,House of Flying Daggers,Movie
8027,http://www.wikidata.org/entity/Q504053,Ocean's Twelve,Movie
8028,http://www.wikidata.org/entity/Q217008,Blade: Trinity,Movie
8029,http://www.wikidata.org/entity/Q371278,Love Me If You Dare,Movie
8030,http://www.wikidata.org/entity/Q2317562,Control Room,Movie
8031,http://www.wikidata.org/entity/Q190575,An Andalusian Dog,Movie
8032,http://www.wikidata.org/entity/Q884223,Fury,Movie
8033,http://www.wikidata.org/entity/Q1020603,Stage Door,Movie
8034,http://www.wikidata.org/entity/Q528473,Holiday,Movie
8035,http://www.wikidata.org/entity/Q957893,Easter Parade,Movie
8036,http://www.wikidata.org/entity/Q1584406,Harakiri,Movie
8037,http://www.wikidata.org/entity/Q762649,The Music Man,Movie
8038,http://www.wikidata.org/entity/Q784812,The Battle of Algiers,Movie
8039,http://www.wikidata.org/entity/Q1393337,A Charlie Brown Christmas,Movie
8040,http://www.wikidata.org/entity/Q810857,Batman,Movie
8041,http://www.wikidata.org/entity/Q1454574,Play Time,Movie
8042,http://www.wikidata.org/entity/Q583407,Duel,Movie
8043,http://www.wikidata.org/entity/Q477782,El Topo,Movie
8044,http://www.wikidata.org/entity/Q2597924,Gone in 60 Seconds,Movie
8045,http://www.wikidata.org/entity/Q748186,The Twelve Tasks of Asterix,Movie
8046,http://www.wikidata.org/entity/Q501374,Silver Streak,Movie
8047,http://www.wikidata.org/entity/Q757156,Hair,Movie
8048,http://www.wikidata.org/entity/Q3296572,Eddie Murphy Delirious,Movie
8049,http://www.wikidata.org/entity/Q1330737,Twilight Zone: The Movie,Movie
8050,http://www.wikidata.org/entity/Q264901,Anne of Green Gables,Movie
8051,http://www.wikidata.org/entity/Q281988,The Sacrifice,Movie
8052,http://www.wikidata.org/entity/Q641346,A Better Tomorrow,Movie
8053,http://www.wikidata.org/entity/Q392783,The Bourne Identity,Movie
8054,http://www.wikidata.org/entity/Q2171744,Killer Klowns from Outer Space,Movie
8055,http://www.wikidata.org/entity/Q196602,Kiki's Delivery Service,Movie
8056,http://www.wikidata.org/entity/Q179746,Cry-Baby,Movie
8057,http://www.wikidata.org/entity/Q918689,Ghost Dad,Movie
8058,http://www.wikidata.org/entity/Q1962835,Hearts of Darkness: A Filmmakers Apocalypse,Movie
8059,http://www.wikidata.org/entity/Q498375,Porco Rosso,Movie
8060,http://www.wikidata.org/entity/Q1961863,Ladybugs,Movie
8061,http://www.wikidata.org/entity/Q798641,Bad Boy Bubby,Movie
8062,http://www.wikidata.org/entity/Q1001759,Fist of Legend,Movie
8063,http://www.wikidata.org/entity/Q1213625,Major League II,Movie
8064,http://www.wikidata.org/entity/Q842292,Whisper of the Heart,Movie
8065,http://www.wikidata.org/entity/Q332334,Gummo,Movie
8066,http://www.wikidata.org/entity/Q429557,Gia,Movie
8067,http://www.wikidata.org/entity/Q1151814,Neon Genesis Evangelion: The End of Evangelion,Movie
8068,http://www.wikidata.org/entity/Q756572,Taxi 2,Movie
8069,http://www.wikidata.org/entity/Q164702,2046,Movie
8070,http://www.wikidata.org/entity/Q1573706,Batman Beyond: Return of the Joker,Movie
8071,http://www.wikidata.org/entity/Q565130,Audition,Movie
8072,http://www.wikidata.org/entity/Q737904,Asterix & Obelix: Mission Cleopatra,Movie
8073,http://www.wikidata.org/entity/Q202681,Joint Security Area,Movie
8074,http://www.wikidata.org/entity/Q2031752,Ripley's Game,Movie
8075,http://www.wikidata.org/entity/Q1166269,Darkness,Movie
8076,http://www.wikidata.org/entity/Q1758119,Ali G Indahouse,Movie
8077,http://www.wikidata.org/entity/Q587394,The Happiness of the Katakuris,Movie
8078,http://www.wikidata.org/entity/Q483849,Sympathy for Mr. Vengeance,Movie
8079,http://www.wikidata.org/entity/Q1156769,Suicide Club,Movie
